# Rows copied from https://ia801004.us.archive.org/view_archive.php?archive=/26/items/cbt-systems-microsoft-office-and-powersoft/CBT%20Systems%20Microsoft%20Office%20and%20Powersoft.iso
# Retrieved 2026-09-15 (UTC). Columns: path_in_iso, iso9660_timestamp, bytes. Filtered to pbdatc/, manualsm/pb*, and root catalogue files.
pbdatc/P02_353.GIF	1995-04-21 09:17:00	15938
pbdatc/P02_354.GIF	1995-04-24 18:01:52	14467
pbdatc/P02_355.GIF	1995-04-21 09:17:04	15413
pbdatc/P02_357.GIF	1995-03-29 15:05:50	41137
pbdatc/P02_358.GIF	1995-03-29 09:48:04	40924
pbdatc/P02_359.GIF	1995-03-29 15:06:04	42435
pbdatc/P03_100.GIF	1995-04-20 10:09:50	28024
pbdatc/P03_100A.GIF	1995-04-25 15:15:14	5799
pbdatc/P03_101B.GIF	1995-04-25 15:14:12	6830
pbdatc/P03_102B.GIF	1995-04-25 15:14:18	8044
pbdatc/P03_103B.GIF	1995-04-25 15:14:24	7813
pbdatc/P03_104.GIF	1995-04-21 13:46:10	36485
pbdatc/P03_104B.GIF	1995-04-25 15:14:30	20542
pbdatc/P03_106C.GIF	1995-04-25 15:14:42	1836
pbdatc/P03_106D.GIF	1995-04-25 15:14:42	15411
pbdatc/P03_107C.GIF	1995-04-25 15:14:48	1123
pbdatc/P03_107D.GIF	1995-04-25 15:14:48	3777
pbdatc/P03_108B.GIF	1995-04-25 15:14:54	11601
pbdatc/P03_109B.GIF	1995-04-25 15:15:02	18624
pbdatc/P03_110.GIF	1995-04-20 10:17:14	29201
pbdatc/P03_110B.GIF	1995-04-25 15:15:06	2963
pbdatc/P03_113A.GIF	1995-04-25 15:17:36	10381
pbdatc/P03_114A.GIF	1995-04-25 15:17:40	1239
pbdatc/P03_115A.GIF	1995-04-25 15:17:44	1276
pbdatc/P03_116A.GIF	1995-04-25 15:17:48	1224
pbdatc/P03_117A.GIF	1995-04-25 15:17:52	950
pbdatc/P03_117B.GIF	1995-04-25 15:17:52	1268
pbdatc/P03_118A.GIF	1995-04-25 15:17:58	2029
pbdatc/P03_118B.GIF	1995-04-25 15:18:00	1218
pbdatc/P03_119A.GIF	1995-04-25 15:18:06	14894
pbdatc/P03_121A.GIF	1995-04-25 15:18:16	12855
pbdatc/P03_122A.GIF	1995-04-25 15:18:22	3576
pbdatc/P03_122B.GIF	1995-04-25 15:18:22	1032
pbdatc/P03_124A.GIF	1995-04-25 15:18:30	16562
pbdatc/P03_125A.GIF	1995-04-25 15:18:38	10898
pbdatc/P03_126A.GIF	1995-04-25 15:18:46	1898
pbdatc/P03_126B.GIF	1995-04-25 15:18:46	2341
pbdatc/P03_127A.GIF	1995-04-25 15:18:52	1189
pbdatc/P03_127B.GIF	1995-04-25 15:18:52	1103
pbdatc/P03_127C.GIF	1995-04-25 15:18:52	975
pbdatc/P03_128A.GIF	1995-04-25 15:18:58	13598
pbdatc/P03_130A.GIF	1995-04-25 15:25:28	30215
pbdatc/P03_131A.GIF	1995-04-25 15:25:36	10357
pbdatc/P03_132A.GIF	1995-04-25 15:25:44	4660
pbdatc/P03_132B.GIF	1995-04-25 15:25:44	1689
pbdatc/P03_133A.GIF	1995-04-25 15:25:50	11655
pbdatc/P03_134A.GIF	1995-04-25 15:25:58	12274
pbdatc/P03_135A.GIF	1995-04-25 15:26:04	5428
pbdatc/P03_136A.GIF	1995-04-25 15:26:10	5922
pbdatc/P03_137A.GIF	1995-04-25 15:26:14	3215
pbdatc/P03_138A.GIF	1995-04-25 15:26:22	15874
pbdatc/P03_139A.GIF	1995-04-25 15:26:28	13222
pbdatc/P03_140A.GIF	1995-04-25 15:26:36	16362
pbdatc/P03_141A.GIF	1995-04-25 15:26:42	12069
pbdatc/P03_142A.GIF	1995-04-25 15:26:50	15065
pbdatc/P03_143A.GIF	1995-04-25 15:30:14	13458
pbdatc/P03_144A.GIF	1995-04-25 15:30:18	4706
pbdatc/P03_146A.GIF	1995-04-25 15:30:26	14098
pbdatc/P03_147A.GIF	1995-04-25 15:30:34	8841
pbdatc/P03_148A.GIF	1995-04-25 15:30:42	16609
pbdatc/P03_149A.GIF	1995-04-25 15:30:48	14881
pbdatc/P03_150A.GIF	1995-04-25 15:30:54	4706
pbdatc/P03_151A.GIF	1995-04-25 15:34:10	15906
pbdatc/P03_152A.GIF	1995-04-25 15:34:18	4073
pbdatc/P03_152B.GIF	1995-04-25 15:34:18	2660
pbdatc/P03_153A.GIF	1995-04-25 15:34:26	17805
pbdatc/P03_154A.GIF	1995-04-25 15:34:34	17225
pbdatc/P03_155.GIF	1995-04-20 10:52:50	16181
pbdatc/P03_155A.GIF	1995-04-25 15:34:40	16179
pbdatc/P03_157A.GIF	1995-04-25 15:34:56	1400
pbdatc/P03_157B.GIF	1995-04-25 15:34:56	10856
pbdatc/P03_201A.GIF	1995-04-25 15:39:02	14561
pbdatc/P03_202A.GIF	1995-04-25 15:39:08	14607
pbdatc/P03_203A.GIF	1995-04-25 15:39:14	15511
pbdatc/P03_204A.GIF	1995-04-25 15:39:22	6463
pbdatc/P03_204B.GIF	1995-04-25 15:39:22	6327
pbdatc/P03_205A.GIF	1995-04-25 15:39:26	16941
pbdatc/P03_206A.GIF	1995-04-25 15:39:34	20240
pbdatc/P03_207A.GIF	1995-04-25 15:39:38	1880
pbdatc/P03_208A.GIF	1995-04-25 15:39:46	28476
pbdatc/P03_210A.GIF	1995-04-25 15:39:52	22001
pbdatc/P03_211A.GIF	1995-04-25 15:39:58	13701
pbdatc/P03_213A.GIF	1995-04-25 15:40:06	20015
pbdatc/P03_214A.GIF	1995-04-25 15:40:12	19692
pbdatc/P03_215A.GIF	1995-04-25 15:45:44	15686
